product_url,title,price,rating,Stars
['https://www.flipkart.com/red-lemon-swiss-cut-design-15-6-inch-laptop-backpack-usb-charging-port-men-women-26-l/p/itm07cdd1c0b7884?pid=BKPGQSJC8PYZTQKY&lid=LSTBKPGQSJC8PYZTQKYBVJSTD&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_254&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGQSJC8PYZTQKY.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Medium 26 L Laptop Backpack Swiss Cut Design 15.6 Inch Laptop Backpack With USB Charging Port for Men Women  (Black),,6 ratings and 0 reviews,4.2 stars
['https://www.flipkart.com/provogue-unisex-bag-rain-cover-laptop-office-school-college-business-35-5l-nb-35-5-l-backpack/p/itmf88589d2c267f?pid=BKPGF9Y9YKYF7RZ3&lid=LSTBKPGF9Y9YKYF7RZ3W3NXY0&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_255&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGF9Y9YKYF7RZ3.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],35.5 L Laptop Backpack Unisex bag with rain cover Laptop/Office/School/College/Business-35.5L-NB  (Multicolor),,963 ratings and 118 reviews,4.2 stars
['https://www.flipkart.com/pazzo-polo-28-l-backpack/p/itmf3um3vfkcvhaz?pid=BKPEZDYYWSY8GSRE&lid=LSTBKPEZDYYWSY8GSREEUXQLR&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_256&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPEZDYYWSY8GSRE.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],"Medium 28 L Backpack Polo  (Blue, Black, Grey)",,"3,607 ratings and 574 reviews",4.1 stars
['https://www.flipkart.com/sky-bulls-large-35-l-laptop-backpack-reflective-strip-grey-school-collage-bag/p/itm4965fd03850db?pid=BKPGSYYNJQDHBJMG&lid=LSTBKPGSYYNJQDHBJMGCKJ2W8&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_257&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_yEEr8-Pj1zIk7-KPfXkTNM-lDWSLiRuOCOtp7aw8Nklzw_qoVAO536pO-58-5DWV63qDZJdxCASbN6ciToN86A%3D%3D&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Large 35 L Laptop Backpack LARGE 35 L LAPTOP BACKPACK REFLECTIVE STRIP(GREY) SCHOOL AND COLLAGE BAG  (Black),,57 ratings and 2 reviews,3.7 stars
['https://www.flipkart.com/wildcraft-stack-30-l-backpack/p/itmef2d609543104?pid=BKPGSFCDYKPVVK2U&lid=LSTBKPGSFCDYKPVVK2UUJEPD9&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_258&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_yEEr8-Pj1zIk7-KPfXkTNM-lDWSLiRuOCOtp7aw8NkkVGTnFjY95f02JxC9JI2m2gZLeGVUZUsriIc---9WlSQ%3D%3D&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Medium 30 L Laptop Backpack Stack  (Red),,10 ratings and 0 reviews,4.4 stars
['https://www.flipkart.com/wrogn-trendy-bagpack-travel-colleges-daily-uses-55-l-backpack/p/itm544b760662bd5?pid=BKPGPHZZHSGVRKUY&lid=LSTBKPGPHZZHSGVRKUY778AZ5&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_259&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGPHZZHSGVRKUY.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],"55 L Laptop Backpack TRENDY BAGPACK FOR TRAVEL,COLLEGES AND DAILY USES  (Blue)",,656 ratings and 37 reviews,3.9 stars
['https://www.flipkart.com/zipline-big-storage-bags-men-casual-college-boys-girls-school-office-36-l-backpack/p/itm949d373fc2967?pid=BKPFY3BTCCTTSFFY&lid=LSTBKPFY3BTCCTTSFFYSICL7T&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_260&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPFY3BTCCTTSFFY.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Large 36 L Backpack Big Storage bags men :: Casual college bags for boys and girls :: school bags :: Office Bags  (Grey),,624 ratings and 29 reviews,3.9 stars
['https://www.flipkart.com/american-tourister-wave-24l-fo2-0-00-001-24-l-backpack/p/itm72a8a91e23f30?pid=BKPGND2YYDP4GSNC&lid=LSTBKPGND2YYDP4GSNC2HSEVQ&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_261&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_yEEr8-Pj1zIk7-KPfXkTNM-lDWSLiRuOCOtp7aw8NklNu4rXNzzLTVN4vKFMbOHlVKi-uAx6fO8sB52jOnMc8w%3D%3D&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Medium 24 L Backpack Wave 24L (FO2 (0) 00 001)  (Red),,360 ratings and 27 reviews,3.7 stars
['https://www.flipkart.com/skybags-brat-21-65-l-backpack/p/itma15144b840430?pid=BKPGF764YMNH4TGG&lid=LSTBKPGF764YMNH4TGGTIAS8L&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_262&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_yEEr8-Pj1zIk7-KPfXkTNM-lDWSLiRuOCOtp7aw8Nkm5BBcspnFkEbB9FI4Wrt5l0ZwsEk-UnBJ8WWuUQrhnfg%3D%3D&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],21.65 L Backpack BRAT  (Blue),,"36,732 ratings and 2,591 reviews",4.2 stars
['https://www.flipkart.com/red-lemon-swisslook-polyester-bange-series-45l-15-6-inch-laptop-bags-backpack-men-women-waterproof-usb-anti-theft-travel-black-45-l/p/itm556ee98344b9f?pid=BKPFKG85ZTVJJ4QH&lid=LSTBKPFKG85ZTVJJ4QH8SUUBG&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_263&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPFKG85ZTVJJ4QH.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Large 45 L Laptop Backpack Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack -Black  (Black),,400 ratings and 58 reviews,4.2 stars
['https://www.flipkart.com/trillion-small-backpack-perfect-hiking-trip-daily-use-multipurpose-multicolor-20-l/p/itm44f06652073c6?pid=BKPGBB3N8SGX7QXP&lid=LSTBKPGBB3N8SGX7QXPFGCQZX&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_264&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGBB3N8SGX7QXP.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],"Small 20 L Backpack Small backpack perfect for hiking trip and daily use multipurpose & multicolor  (Black, Orange)",,"4,894 ratings and 349 reviews",3.8 stars
['https://www.flipkart.com/tanaum-traking-travel-bags-50-l-backpack/p/itm3fe878356004f?pid=BKPGDFYBXEGCZYK2&lid=LSTBKPGDFYBXEGCZYK2CDQVUU&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_265&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGDFYBXEGCZYK2.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Large 50 L Backpack Traking Travel Bags  (Blue),,999 ratings and 78 reviews,4.2 stars
['https://www.flipkart.com/nasher-miles-wave-backpack-men-women-3-compartment-casual-college-bag-grey-45l-45-l/p/itm4fe903cc7f31c?pid=BKPGQP8WFTW6HJA9&lid=LSTBKPGQP8WFTW6HJA9KH3V6E&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_266&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGQP8WFTW6HJA9.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],"Large 45 L Backpack Wave Backpack for Men & Women | 3 compartment/Casual/College Bag | Grey, 45L  (Black)",,95 ratings and 7 reviews,4.1 stars
['https://www.flipkart.com/wildcraft-zeal-17-2159-l-backpack/p/itmf7av56sy5827s?pid=BKPF7AV5FD59V69G&lid=LSTBKPF7AV5FD59V69GA1RSGT&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_267&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_yEEr8-Pj1zIk7-KPfXkTNM-lDWSLiRuOCOtp7aw8NkkIaa2BM46uy32kCKEPNIfUJrsjXt9zEfIlim-D3FHfvw%3D%3D&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],17.2159 L Backpack Zeal  (Grey),,"44,065 ratings and 5,975 reviews",4.4 stars
['https://www.flipkart.com/wildcraft-colossal-40-l-backpack/p/itmfejkctzjuntmj?pid=BKPFEJKCDURQ2QMS&lid=LSTBKPFEJKCDURQ2QMSZPHPRD&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_268&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_yEEr8-Pj1zIk7-KPfXkTNM-lDWSLiRuOCOtp7aw8Nkll1FfaLdhUllDjm3WZfZZU8VhK5jRXkXtUlRFXtHFR7Q%3D%3D&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],"Large 40 L Backpack Colossal  (Black, Orange)",,"19,050 ratings and 1,850 reviews",4.3 stars
['https://www.flipkart.com/puma-pioneer-22-l-backpack/p/itmf3umafmgyzq94?pid=BKPEGXHVPHWVXTJZ&lid=LSTBKPEGXHVPHWVXTJZNVHSYP&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_269&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPEGXHVPHWVXTJZ.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Medium 22 L Backpack Pioneer  (Black),,"3,509 ratings and 520 reviews",3.9 stars
['https://www.flipkart.com/wrogn-unisex-bag-rain-cover-office-school-college-businessa-35l-35-l-backpack/p/itm2fbf6810c94fb?pid=BKPGMT9BMZGX2XNR&lid=LSTBKPGMT9BMZGX2XNRMOYKFX&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_270&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGMT9BMZGX2XNR.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Large 35 L Laptop Backpack Unisex Bag with rain cover Office/School/College/BusinessA-35L  (Multicolor),,430 ratings and 27 reviews,4.1 stars
['https://www.flipkart.com/luhi-anti-theft-water-resistant-cross-body-bags-usb-charging-port-bag-phone-6-l-trolley-backpack/p/itm72c59caef662e?pid=BKPGRFZFRGRYQ2UF&lid=LSTBKPGRFZFRGRYQ2UFIB7O5O&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_271&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_yEEr8-Pj1zIk7-KPfXkTNM-lDWSLiRuOCOtp7aw8NklwKrMhC6oYnBkAO4jw-q9Mvd5pHOApaUweZW9dOmQcnw%3D%3D&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Small 6 L Laptop Backpack Anti-theft Water-Resistant Cross body Bags With USB Charging Port Bag Phone  (Brown),,16 ratings and 9 reviews,4.8 stars
['https://www.flipkart.com/american-tourister-twing-backpack-03-grey-30-l/p/itmfeqcpk6ge5nnk?pid=BKPFEQCPYQEZGWHZ&lid=LSTBKPFEQCPYQEZGWHZJH4WAR&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_272&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_yEEr8-Pj1zIk7-KPfXkTNM-lDWSLiRuOCOtp7aw8Nkn3MdERzbLMPtFuSJ-7GJoBQ90esFIAsoW5t1RRcJcYsA%3D%3D&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],"Medium 30 L Backpack TWING BACKPACK 03 - GREY  (Grey, Black)",,"13,476 ratings and 1,396 reviews",4.1 stars
['https://www.flipkart.com/genie-unicorn-casual-backpack-13-ltrs-stylish-trendy-bag-water-resistant-lightweight-mini-bag-office-travelling-purpose-latest-collection-pink-l-backpack/p/itm6b5e90416a649?pid=BKPG9CFFZDUZWZCH&lid=LSTBKPG9CFFZDUZWZCHJMUR14&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_273&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPG9CFFZDUZWZCH.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],"Small 13 L Laptop Backpack Unicorn Casual Backpack, 13 Ltrs, Stylish and Trendy bag, Water Resistant and Lightweight Mini Bag for Office and Travelling Purpose. Latest collection. (Pink)  (Pink)",,901 ratings and 68 reviews,4.4 stars
['https://www.flipkart.com/blubags-fabric-45-ltr-blue-laptop-bag-school-bag-analogue-dial-watch-aviator-l-backpack/p/itmd591347a9647f?pid=BKPGHJG2MSDHXRG5&lid=LSTBKPGHJG2MSDHXRG5PZV5WL&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_274&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGHJG2MSDHXRG5.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Large 45 L Laptop Backpack Fabric 45 LTR Blue Laptop Bag/School Bag+Analogue Blue DIAL Watch+Aviator Blue  (Blue),,56 ratings and 3 reviews,3.9 stars
['https://www.flipkart.com/northzone-water-resistant-travel-bagpack-college-backpack-school-bag-office-bag-30-l-backpack/p/itm365da94c78f93?pid=BKPGSQKYZG24QETQ&lid=LSTBKPGSQKYZG24QETQ67HQ2O&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_275&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGSQKYZG24QETQ.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Medium 30 L Laptop Backpack Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag  (Black),,20 ratings and 2 reviews,3.5 stars
['https://www.flipkart.com/skybags-brat-22-l-backpack/p/itm36abb9157402b?pid=BKPGGXCDZYUGYX22&lid=LSTBKPGGXCDZYUGYX223SK2M8&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_276&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGGXCDZYUGYX22.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Medium 22 L Backpack BRAT �  (Red),,"1,495 ratings and 95 reviews",4.3 stars
['https://www.flipkart.com/wildcraft-seek-30-l-backpack/p/itmf7av5garmyen9?pid=BKPF7AV5FYWZMRE5&lid=LSTBKPF7AV5FYWZMRE5EPMONF&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_277&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_yEEr8-Pj1zIk7-KPfXkTNM-lDWSLiRuOCOtp7aw8NkmR7eJgyLHbLzg-f5Ag15hw0a8GT8oBzpSzcpzt872_6A%3D%3D&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Medium 30 L Backpack Seek  (Red),,"25,071 ratings and 2,764 reviews",4.3 stars
['https://www.flipkart.com/skybags-lit-17l-daypack-blue-17-l-backpack/p/itm59a00fef8c2fb?pid=BKPGE5VQTNBN6VPX&lid=LSTBKPGE5VQTNBN6VPXQDW7TO&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_278&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_yEEr8-Pj1zIk7-KPfXkTNM-lDWSLiRuOCOtp7aw8NklaihWoWfZvc-7DaCs6nBVLvR6PDMEpZbITFjFObG24qQ%3D%3D&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Small 17 L Backpack LIT 17L DAYPACK BLUE  (Blue),,"2,590 ratings and 154 reviews",4.3 stars
['https://www.flipkart.com/skybags-polyester-30l-drip-school-backpack-purple-30-l/p/itm301f54d4fdadf?pid=BKPGJNM69KKQCW7M&lid=LSTBKPGJNM69KKQCW7MLL6HHM&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_279&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGJNM69KKQCW7M.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],Medium 30 L Backpack Polyester 30L Drip School Backpack Purple  (Purple),,51 ratings and 4 reviews,4.3 stars
['https://www.flipkart.com/flycraft-simna-1384-spacy-unisex-backpack-travel-bag-office-rain-cover-45-l-backpack/p/itma06dd32ecef70?pid=BKPGH8XKDPTU3FBN&lid=LSTBKPGH8XKDPTU3FBNYPJGK0&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_7_280&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=4b6827c2-f950-459c-924f-c936008f7a74.BKPGH8XKDPTU3FBN.SEARCH&ppt=None&ppn=None&ssid=ab9wincbmo0000001697658305180&qH=404e218d27fee49e'],"Large 45 L Laptop Backpack simna.1384 spacy unisex backpack, travel bag, office bag, with rain cover.  (Black)",,31 ratings and 4 reviews,4 stars
['https://www.flipkart.com/american-tourister-fizz-sch-bag-32-5-l-backpack/p/itmf47g6n3mfwvsr?pid=BKPF47G66FUWZSZN&lid=LSTBKPF47G66FUWZSZNYRQICH&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_8_281&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_eX3tcb1r9bok3SltP7W4n1ir5sVjxAjLqjOjxmTduytnz0ODUvzGFt2dly88K_qzA8AFqMDek1f0tUfvUvx3Mw%3D%3D&ppt=None&ppn=None&ssid=wn1utzdum80000001697658331404&qH=404e218d27fee49e'],32.5 L Backpack Fizz Sch Bag  (Grey),,"1,26,498 ratings and 13,952 reviews",4.2 stars
['https://www.flipkart.com/skybags-brat-21-65-l-backpack/p/itm04aff3ff6fb19?pid=BKPGF764YQBHHGWJ&lid=LSTBKPGF764YQBHHGWJBUHHOK&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_8_282&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_eX3tcb1r9bok3SltP7W4n1ir5sVjxAjLqjOjxmTduysPHbniObtJjhuxDItedEltoWBwF1cwO2h_9AJxvBD-0g%3D%3D&ppt=None&ppn=None&ssid=wn1utzdum80000001697658331404&qH=404e218d27fee49e'],21.65 L Backpack BRAT  (Black),,"36,732 ratings and 2,591 reviews",4.2 stars
['https://www.flipkart.com/wildcraft-wiki-pack-5-jacq-black-39-5-l-backpack/p/itmbc77c42c0714f?pid=BKPGFGZNXF9TGJTW&lid=LSTBKPGFGZNXF9TGJTWFRGKBB&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_8_283&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=c5add00a-cf03-4d99-ab98-35056a2e5cc5.BKPGFGZNXF9TGJTW.SEARCH&ppt=None&ppn=None&ssid=wn1utzdum80000001697658331404&qH=404e218d27fee49e'],39.5 L Backpack WIKI PACK 5 Jacq Black  (Black),,10 ratings and 0 reviews,3.6 stars
['https://www.flipkart.com/aristocrat-polyester-45l-peak-02-rucksack-h-black-men-women-45-l-backpack/p/itma11e1cabfec23?pid=BKPGJMU8JFSZVKSG&lid=LSTBKPGJMU8JFSZVKSGL9KP9M&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_8_284&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=c5add00a-cf03-4d99-ab98-35056a2e5cc5.BKPGJMU8JFSZVKSG.SEARCH&ppt=None&ppn=None&ssid=wn1utzdum80000001697658331404&qH=404e218d27fee49e'],Large 45 L Laptop Backpack Polyester 45L Peak 02 Rucksack (H) Black For Men & Women  (Black),,16 ratings and 0 reviews,3.8 stars
['https://www.flipkart.com/roadster-large-historage-backpack-travel-office-school-38-l/p/itm663123703c7d6?pid=BKPGFN4PTZ7EADFW&lid=LSTBKPGFN4PTZ7EADFWVZQZSX&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_8_285&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=c5add00a-cf03-4d99-ab98-35056a2e5cc5.BKPGFN4PTZ7EADFW.SEARCH&ppt=None&ppn=None&ssid=wn1utzdum80000001697658331404&qH=404e218d27fee49e'],Large 38 L Laptop Backpack Large Historage backpack Travel / Office / School  (Blue),,"5,157 ratings and 323 reviews",4.1 stars
['https://www.flipkart.com/puma-one-spacious-unisex-multpurpose-bag-laptop-sleeve-core-v1-30-l-backpack/p/itmb31d91870b62e?pid=BKPGGSFEASRPFA32&lid=LSTBKPGGSFEASRPFA32XRCWZW&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_8_286&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=c5add00a-cf03-4d99-ab98-35056a2e5cc5.BKPGGSFEASRPFA32.SEARCH&ppt=None&ppn=None&ssid=wn1utzdum80000001697658331404&qH=404e218d27fee49e'],Medium 30 L Backpack One Spacious Unisex Multpurpose bag with Laptop Sleeve CORE V1  (Yellow),,"1,549 ratings and 85 reviews",4.1 stars
['https://www.flipkart.com/american-tourister-bounce-28-l-backpack/p/itmce3a4708dcb4a?pid=BKPGJMG89HWB6PQP&lid=LSTBKPGJMG89HWB6PQPYPP1DK&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_8_287&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_eX3tcb1r9bok3SltP7W4n1ir5sVjxAjLqjOjxmTduys2GxEqzwPAPOB55vAFZYC9poqKMXSAMdHcbXNoTp-3uw%3D%3D&ppt=None&ppn=None&ssid=wn1utzdum80000001697658331404&qH=404e218d27fee49e'],Medium 28 L Backpack BOUNCE  (Black),,"1,493 ratings and 66 reviews",4.1 stars
['https://www.flipkart.com/american-tourister-fizz-sch-bag-32-5-l-backpack/p/itmf47hfzxb92zjj?pid=BKPF47HFGZGVQXSS&lid=LSTBKPF47HFGZGVQXSSRP4HB3&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_8_288&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_eX3tcb1r9bok3SltP7W4n1ir5sVjxAjLqjOjxmTduyvln7csuFTjd5pQPDniRTKcOG_Cgn3h8xsNXi7eN79qdw%3D%3D&ppt=None&ppn=None&ssid=wn1utzdum80000001697658331404&qH=404e218d27fee49e'],32.5 L Backpack Fizz Sch Bag  (Blue),,"1,26,498 ratings and 13,952 reviews",4.2 stars
